
temmelig	oba	naa
temmelig	mihá	naa
vinge	soadji	såaja
julenisse	juovlastállu	jåvleaajja
jakke	jáhkka	tråajja
njuolggodoarjja	njuolggodoarjja	njuolggodoarjja
ansikt	muođut	ååredæjja
ansikt	ámadadju	ååredæjja
publikum	publikum	vuartasjæjja
kokk	goahkka	jurjiehtæjja
spiller	spiller	daabloehtæjja
mester	meašttir	ööhpehtæjja
gårdsplass	šillju	gåetiesjalja
protokoll	protokolla	buertiegærja
møtebok	čoahkkingirji	buertiegærja
salmebok	sálbmagirji	saalmegærja
ordbok	sátnegirji	baakoegærja
lærebok	oahppogirji	learoegærja
smurning	vuoiddas	bådtja
der	die	dagka
der	doppe	dagka
der	dakko	dagka
der	diekko	dagka
der	duos	dagka
ring	riekkis	reagka
bestemor	áhkku	aahka
oldemor	máttaráhkku	maadteraahka
ski	sabet	treavka
time	tiibmu	tæjma
mann	almmái	alma
mann	dievdu	alma
mann	almmáiolmmoš	alma
mann	dievdoolmmoš	alma
sannelig	duođaid	novh_amma
altså	nappo	novh_amma
samme	seammá	seamma
kvinnebryst	čižži	njamma
unge	čivga	maana
skolebarn	skuvlamánná	skuvlemaana
nes	njárga	njuana
nabo	siidaguoibmi	graanna
nabo	ránnjá	graanna
nabo	kránnjá	graanna
krone	ruvdno	kråvna
krone	ruvdnu	kråvna
stue	stohpu	ståapa
lillesøster	oappáš	onneåabpa
sertifikat	vuodjingoarta	vuejemeleahpa
sertifikat	vuodjinkoarta	vuejemeleahpa
skade	vahágahttit	skaara
skade	vahát	skaara
mus	sáhpán	snjeara
krig	soahti	dåara
fortelling	muitalus	gåata
skrifttegn	čálamearka	tjaelemevæhta
stjerne	násti	daasta
tirsdag	maŋŋebárga	dæjsta
tirsdag	disdat	dæjsta
følgende	čuovvovaš	minngebe
mer	eambbo	jienebe
mer	šat	jienebe
mer	eanet	jienebe
bedre	buorebut	buerebe
feil	vihki	båajhtede
feil	meattáhus	båajhtede
vilje	áigumuš	syjhtede
tilbake	ruovttoluotta	bååstede
galt	boastut	båajhtode
kaffe	gáffe	kaaffe
kaffe	káffe	kaaffe
kilde	ája	aajege
dahjege	dahjege	dahjege
nettopp	easka	aadtjege
nylig	gieskat	aadtjege
flittig	viššalit	rudtjege
om_høsten	čakčat	tjaktjege
skriving	čállin	tjaalege
øl	vuolla	voelege
øl	vuola	voelege
sko	skuovva	gaamege
urbefolkning	álgoálbmot	aalkoeåålmege
verktøy	reaidu	dïrrege
verktøy	neavvu	dïrrege
verktøy	bargoneavvu	dïrrege
inntil	dassái	gossege
medlem	lahttu	lïhtsege
medlem	miellahttu	lïhtsege
molte	luomi	laadtege
sending	sátta	saadtege
lite	uhccán	madtege
lite	uhcán	madtege
lite	unnán	madtege
guhtege	guhtege	guhtege
blanding	seaguhus	plaantege
grenseområde	rádjaguovlu	raastege
flagg	leavga	saevege
innhold	sisdoallu	sisvege
nærmiljø	lagasbiras	voenge
is	jiekŋa	jïenge
tyttebær	jokŋa	joknge
ressurssenter	resursaguovddáš	vierhtiejarnge
folk	álbmot	aalmoge
skumring	veaigi	luejie
sol	beaivváš	biejjie
flaggdag	leavgabeaivi	saevegebiejjie
fødselsdag	riegádanbeaivi	reakadimmiebiejjie
riksdag	riikkabeaivi	rïjhkebiejjie
midt_på_dagen	gaskabeaivi	gaskebiejjie
middag	mállásat	gaskebiejjie
